segment_id,route_segment,imd_total,daily_bev_traffic_2027,seasonal_multiplier,n_chargers_deterministic,is_tent,tent_tier
1050,N-332,16059.2,687.7,1.0,2,False,None
1051,N-332,24371.2,1043.7,1.0,3,False,None
1052,N-337,12122.8,519.2,1.0,2,False,None
1053,N-337,467.5,20.0,1.0,2,False,None
1054,N-337A,12178.0,521.5,1.0,2,False,None
1055,N-338,27853.8,1192.9,1.0,3,False,None
1056,N-338,29365.8,1257.6,1.0,4,True,Core
1057,N-339,7615.0,326.1,1.0,2,False,None
1058,N-340,3866.8,165.6,1.0,2,False,None
1059,N-340,647.2,27.7,1.0,2,False,None
1060,N-340,9453.4,404.8,1.0,2,False,None
1061,N-340,1149.8,49.2,1.0,2,False,None
1062,N-340,8016.0,343.3,1.0,2,False,None
1063,N-340,860.2,36.8,1.0,2,False,None
1064,N-340,486.2,20.8,1.0,2,False,None
1065,N-340,4952.5,212.1,1.0,2,False,None
1066,N-340,8246.2,353.1,1.0,2,False,None
1067,N-340,8181.9,350.4,1.0,2,False,None
1068,N-340,8246.2,353.1,1.0,2,False,None
1069,N-340,8246.2,353.1,1.0,2,False,None
1070,N-340,20632.2,883.6,1.0,2,False,None
1071,N-340,14390.2,616.3,1.0,2,False,None
1072,N-340,8246.2,353.1,1.0,2,False,None
1073,N-340,11348.0,486.0,1.0,2,False,None
1074,N-340A,6819.0,292.0,1.0,2,False,None
1075,N-340A,10291.2,440.7,1.0,2,False,None
1076,N-340A,6819.0,292.0,1.0,2,False,None
1077,N-340A,29140.2,1247.9,1.0,4,True,Comprehensive
1078,N-340A,6819.0,292.0,1.0,2,False,None
1079,N-340A,14494.0,620.7,1.0,2,False,None
1080,N-340A,2330.2,99.8,1.0,2,False,None
1081,N-340A,2676.2,114.6,1.0,2,False,None
1082,N-340A,1737.6,74.4,1.0,2,False,None
1083,N-340A,6819.0,292.0,1.0,2,False,None
1084,N-340A,6819.0,292.0,1.0,2,False,None
1085,N-340A,3685.0,157.8,1.0,2,False,None
1086,N-340A,6819.0,292.0,1.0,2,False,None
1087,N-340A,37461.5,1604.3,1.0,4,False,None
1088,N-340A,6819.0,292.0,1.0,2,False,None
1089,N-340A,8523.8,365.0,1.0,2,False,None
1090,N-340A,10572.0,452.8,1.0,2,False,None
1091,N-340A,9525.2,407.9,1.0,2,False,None
1092,N-340A,3867.3,165.6,1.0,2,False,None
1093,N-340A,6819.0,292.0,1.0,2,False,None
1094,N-340A,6819.0,292.0,1.0,2,False,None
1095,N-340A,131.0,5.6,1.0,2,False,None
1096,N-340R,13016.0,557.4,1.0,2,False,None
1097,N-341,4296.9,184.0,1.0,4,True,Comprehensive
1098,N-342,550.0,23.6,1.0,2,False,None
1099,N-343,5740.9,245.9,1.0,2,False,None
1100,N-344,4256.7,182.3,1.0,2,False,None
1101,N-344,1873.4,80.2,1.0,2,False,None
1102,N-344,4256.7,182.3,1.0,2,False,None
1103,N-344,10376.2,444.4,1.0,2,False,None
1104,N-345,2381.8,102.0,1.0,2,False,None
1105,N-346,2764.2,118.4,1.0,4,True,Comprehensive
1106,N-403A,1750.2,75.0,1.0,2,False,None
1107,N-420,2544.2,109.0,1.0,2,False,None
1108,N-420,3328.3,142.5,1.0,2,False,None
1109,N-420,1663.2,71.2,1.0,2,False,None
1110,N-420,1371.0,58.7,1.0,2,False,None
1111,N-420,2203.7,94.4,1.0,2,False,None
1112,N-420,5293.2,226.7,1.0,2,False,None
1113,N-420,2373.9,101.7,1.0,2,False,None
1114,N-420,2373.9,101.7,1.0,2,False,None
1115,N-420A,2406.8,103.1,1.0,2,False,None
1116,N-420A,267.0,11.4,1.0,2,False,None
1117,N-420A,7279.0,311.7,1.0,2,False,None
1118,N-420A,18.2,0.8,1.0,2,False,None
1119,N-420A,9.5,0.4,1.0,2,False,None
1120,N-420A,81.7,3.5,1.0,2,False,None
1121,N-420A,2015.5,86.3,1.0,2,False,None
1122,N-420A,73.8,3.2,1.0,2,False,None
1123,N-420A,75.7,3.2,1.0,2,False,None
1124,N-420A,470.3,20.1,1.0,2,False,None
1125,N-420A,267.0,11.4,1.0,2,False,None
1126,N-420A,4400.7,188.5,1.0,2,False,None
1127,N-420A,20.2,0.9,1.0,2,False,None
1128,N-420A,1568.8,67.2,1.0,2,False,None
1129,N-420B,5740.9,245.9,1.0,2,False,None
1130,N-430,2785.8,119.3,1.0,2,False,None
1131,N-430,6610.0,283.1,1.0,2,False,None
1132,N-430,3615.7,154.8,1.0,2,False,None
1133,N-430,11654.2,499.1,1.0,2,False,None
1134,N-430,2785.8,119.3,1.0,2,False,None
1135,N-430,2785.8,119.3,1.0,2,False,None
1136,N-430,626.5,26.8,1.0,2,False,None
1137,N-430,1955.9,83.8,1.0,2,False,None
1138,N-430,1362.7,58.4,1.0,2,False,None
1139,N-430A,602.8,25.8,1.0,2,False,None
1140,N-430A,22.8,1.0,1.0,2,False,None
1141,N-430A,753.0,32.2,1.0,2,False,None
1142,N-430A,602.8,25.8,1.0,2,False,None
1143,N-430A,2536.5,108.6,1.0,2,False,None
1144,N-430A,2158.8,92.4,1.0,2,False,None
1145,N-430C,17027.4,729.2,1.0,2,False,None
1146,N-430C,17027.4,729.2,1.0,2,False,None
1147,N-431,3742.8,160.3,1.0,2,False,None
1148,N-431,6465.1,276.9,1.0,2,False,None
1149,N-431,11198.2,479.6,1.0,2,False,None
1150,N-431,7168.4,307.0,1.0,2,False,None
1151,N-432,16808.0,719.8,1.0,2,False,None
1152,N-432,5149.6,220.5,1.0,2,False,None
1153,N-432,12541.2,537.1,1.0,2,False,None
1154,N-432,5504.2,235.7,1.0,2,False,None
1155,N-432,5570.1,238.5,1.0,2,False,None
1156,N-432,23904.5,1023.7,1.0,3,False,None
1157,N-432A,5657.2,242.3,1.0,2,False,None
1158,N-432A,1503.8,64.4,1.0,2,False,None
1159,N-432A,1525.5,65.3,1.0,2,False,None
1160,N-432A,3090.0,132.3,1.0,2,False,None
1161,N-432A,1475.2,63.2,1.0,2,False,None
1162,N-435A,446.6,19.1,1.0,2,False,None
1163,N-435A,833.2,35.7,1.0,2,False,None
1164,N-435A,60.0,2.6,1.0,2,False,None
1165,N-435A,26.2,1.1,1.0,2,False,None
1166,N-435A,4620.0,197.9,1.0,2,False,None
1167,N-437,12376.2,530.0,1.0,2,False,None
1168,N-442,19326.2,827.7,1.0,2,False,None
1169,N-442,7608.2,325.8,1.0,2,False,None
1170,N-444,4469.2,191.4,1.0,2,False,None
1171,N-445,6184.8,264.9,1.0,2,False,None
1172,N-446,4320.8,185.0,1.0,2,False,None
1173,N-4A,1142.2,48.9,1.0,2,False,None
1174,N-4A,65.8,2.8,1.0,2,False,None
1175,N-4A,2898.8,124.1,1.0,2,False,None
1176,N-5,1752.2,75.0,1.0,2,False,None
1177,N-5,517.4,22.2,1.0,2,False,None
1178,N-5,1752.2,75.0,1.0,2,False,None
1179,N-5,1752.2,75.0,1.0,2,False,None
1180,N-5,1752.2,75.0,1.0,2,False,None
1181,N-5,3954.8,169.4,1.0,2,False,None
1182,N-525,24915.5,1067.0,1.0,3,False,None
1183,N-525,4850.5,207.7,1.0,2,False,None
1184,N-6,3624.6,155.2,1.0,2,False,None
1185,N-6,17908.4,766.9,1.0,2,False,None
1186,N-6,3624.6,155.2,1.0,2,False,None
1187,N-6,3624.6,155.2,1.0,2,False,None
1188,N-601,4499.1,192.7,1.0,2,False,None
1189,N-601,34249.8,1466.8,1.0,4,False,None
1190,N-601,4499.1,192.7,1.0,2,False,None
1191,N-601,517.8,22.2,1.0,2,False,None
1192,N-601,3396.8,145.5,1.0,2,False,None
1193,N-601,20170.2,863.8,1.0,2,False,None
1194,N-603,5306.6,227.3,1.0,2,False,None
1195,N-610,2497.0,106.9,1.0,2,False,None
1196,N-610,1880.1,80.5,1.0,2,False,None
1197,N-610A,1753.0,75.1,1.0,2,False,None
1198,N-611,895.2,38.3,1.0,2,False,None
1199,N-611,652.0,27.9,1.0,2,False,None
1200,N-611,1030.0,44.1,1.0,2,False,None
1201,N-611,3260.5,139.6,1.0,2,False,None
1202,N-611,8474.4,362.9,1.0,2,False,None
1203,N-611A,530.5,22.7,1.0,2,False,None
1204,N-611A,155.3,6.7,1.0,2,False,None
1205,N-611A,25.7,1.1,1.0,2,False,None
1206,N-620,631.5,27.0,1.0,2,False,None
1207,N-620,4575.4,195.9,1.0,2,False,None
1208,N-620,1406.6,60.2,1.0,2,False,None
1209,N-620,580.2,24.8,1.0,2,False,None
1210,N-620,363.5,15.6,1.0,2,False,None
1211,N-620,3489.5,149.4,1.0,2,False,None
1212,N-620A,1618.2,69.3,1.0,2,False,None
1213,N-620A,2103.8,90.1,1.0,2,False,None
1214,N-620A,281.2,12.0,1.0,2,False,None
1215,N-620A,1089.8,46.7,1.0,2,False,None
1216,N-629,7152.5,306.3,1.0,2,False,None
1217,N-629A,882.0,37.8,1.0,2,False,None
1218,N-630,11331.0,485.3,1.0,2,False,None
1219,N-630,4113.2,176.2,1.0,2,False,None
1220,N-630,4171.0,178.6,1.0,2,False,None
1221,N-630,2753.5,117.9,1.0,2,False,None
1222,N-630,3311.1,141.8,1.0,2,False,None
1223,N-630,3101.1,132.8,1.0,2,False,None
1224,N-630,631.9,27.1,1.0,2,False,None
1225,N-630,1347.7,57.7,1.0,2,False,None
1226,N-630,7292.2,312.3,1.0,2,False,None
1227,N-630,3101.1,132.8,1.0,2,False,None
1228,N-630,3101.1,132.8,1.0,2,False,None
1229,N-630,21511.2,921.2,1.0,3,False,None
1230,N-630,3242.5,138.9,1.0,2,False,None
1231,N-630,828.9,35.5,1.0,2,False,None
1232,N-630,3521.0,150.8,1.0,2,False,None
1233,N-630,9565.5,409.6,1.0,2,False,None
1234,N-630,1286.8,55.1,1.0,2,False,None
1235,N-630,16316.9,698.8,1.0,2,False,None
1236,N-630,796.3,34.1,1.0,2,False,None
1237,N-630,2377.1,101.8,1.0,2,False,None
1238,N-630,2959.7,126.8,1.0,2,False,None
1239,N-630,805.0,34.5,1.0,2,False,None
1240,N-630,311.1,13.3,1.0,2,False,None
1241,N-630,541.7,23.2,1.0,2,False,None
1242,N-630,1601.2,68.6,1.0,2,False,None
1243,N-630,3101.1,132.8,1.0,2,False,None
1244,N-630,12888.5,552.0,1.0,2,False,None
1245,N-630,44139.8,1890.3,1.0,5,False,None
1246,N-630A,14299.0,612.4,1.0,2,False,None
1247,N-630A,227.8,9.8,1.0,2,False,None
1248,N-630A,3960.2,169.6,1.0,2,False,None
1249,N-630A,135.8,5.8,1.0,2,False,None
1250,N-630A,11529.0,493.7,1.0,2,False,None
1251,N-630A,891.0,38.2,1.0,2,False,None
1252,N-630A,2425.6,103.9,1.0,2,False,None
1253,N-631,2173.8,93.1,1.0,2,False,None
1254,N-632,3575.6,153.1,1.0,2,False,None
1255,N-632,429.3,18.4,1.0,2,False,None
1256,N-632,7756.0,332.2,1.0,2,False,None
1257,N-632,3575.6,153.1,1.0,2,False,None
1258,N-632A,196.8,8.4,1.0,4,True,Comprehensive
1259,N-632A,196.8,8.4,1.0,2,False,None
1260,N-632A,196.8,8.4,1.0,2,False,None
1261,N-632A,196.8,8.4,1.0,2,False,None
1262,N-634A,716.5,30.7,1.0,2,False,None
1263,N-634R,2182.5,93.5,1.0,2,False,None
1264,N-635,5339.0,228.6,1.0,2,False,None
1265,N-636,5675.8,243.1,1.0,4,True,Comprehensive
1266,N-636,5675.8,243.1,1.0,2,False,None
1267,N-636,5675.8,243.1,1.0,2,False,None
1268,N-636,5675.8,243.1,1.0,2,False,None
1269,N-640,4477.9,191.8,1.0,2,False,None
1270,N-640,10810.2,463.0,1.0,2,False,None
1271,N-640,9742.4,417.2,1.0,2,False,None
1272,N-640,12295.5,526.6,1.0,2,False,None
1273,N-640,15128.0,647.9,1.0,2,False,None
1274,N-640,3272.2,140.1,1.0,2,False,None
1275,N-640,5412.4,231.8,1.0,2,False,None
1276,N-640,9742.4,417.2,1.0,2,False,None
1277,N-640A,10800.8,462.5,1.0,2,False,None
1278,N-641,5740.9,245.9,1.0,4,True,Core
1279,N-641,5740.9,245.9,1.0,4,True,Core
1280,N-642,2229.0,95.5,1.0,2,False,None
1281,N-642,8363.9,358.2,1.0,4,True,Comprehensive
1282,N-643,1479.5,63.4,1.0,2,False,None
1283,N-651,10287.8,440.6,1.0,2,False,None
1284,N-651,9950.8,426.1,1.0,2,False,None
1285,N-651,9613.8,411.7,1.0,2,False,None
1286,AP-8,5740.9,245.9,1.0,4,True,Core
1287,AP-8,5740.9,245.9,1.0,4,True,Core
1288,AP-8,5740.9,245.9,1.0,4,True,Core
1289,AP-8,5740.9,245.9,1.0,4,True,Core
1290,AP-8,5740.9,245.9,1.0,4,True,Core
1291,AP-8,5740.9,245.9,1.0,4,True,Core
1292,AP-8,5740.9,245.9,1.0,4,True,Core
1293,N-624,5740.9,245.9,1.0,4,True,Comprehensive
1294,N-638,5740.9,245.9,1.0,4,True,Comprehensive
